-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.588866442299642023e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
