-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.974305507285823658e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-5.177731439647714068e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
-4.381157372009604478e-02 -8.274714018391074455e-02 -1.983006895016144189e-01
